Datetime;Volume_Flow;Pressure_Hall
2022-03-20 18:46:00;38.48;6.64
2022-03-20 18:47:00;43.18;6.51
2022-03-20 18:48:00;285.97;6.66
2022-03-20 18:49:00;63.77;6.84
2022-03-20 18:50:00;38.01;6.7
2022-03-20 18:51:00;38.11;6.57
2022-03-20 18:52:00;164.71;6.51
2022-03-20 18:53:00;186.15;6.83
2022-03-20 18:54:00;38.56;6.75
2022-03-20 18:55:00;38.26;6.62
2022-03-20 18:56:00;59.33;6.5
2022-03-20 18:57:00;288.8;6.72
2022-03-20 18:58:00;43.65;6.82
2022-03-20 18:59:00;38.27;6.67
2022-03-20 19:00:00;38.68;6.55
2022-03-20 19:01:00;218.92;6.55
2022-03-20 19:02:00;133.55;6.85
2022-03-20 19:03:00;38.27;6.73
2022-03-20 19:04:00;38.7;6.6
2022-03-20 19:05:00;99.0;6.49
2022-03-20 19:06:00;251.43;6.79
2022-03-20 19:07:00;39.81;6.79
2022-03-20 19:08:00;38.22;6.65
2022-03-20 19:09:00;38.42;6.52
2022-03-20 19:10:00;279.18;6.64
2022-03-20 19:11:00;75.84;6.85
2022-03-20 19:12:00;38.24;6.71
2022-03-20 19:13:00;38.5;6.57
2022-03-20 19:14:00;152.21;6.5
2022-03-20 19:15:00;203.88;6.83
2022-03-20 19:16:00;38.67;6.77
2022-03-20 19:17:00;38.28;6.63
2022-03-20 19:18:00;43.71;6.51
2022-03-20 19:19:00;293.1;6.68
2022-03-20 19:20:00;50.44;6.83
2022-03-20 19:21:00;38.47;6.68
2022-03-20 19:22:00;38.66;6.55
2022-03-20 19:23:00;202.69;6.54
2022-03-20 19:24:00;149.9;6.85
2022-03-20 19:25:00;38.73;6.74
2022-03-20 19:26:00;38.77;6.61
2022-03-20 19:27:00;79.28;6.49
2022-03-20 19:28:00;274.96;6.77
2022-03-20 19:29:00;41.23;6.8
2022-03-20 19:30:00;38.19;6.66
2022-03-20 19:31:00;38.89;6.54
2022-03-20 19:32:00;248.92;6.59
2022-03-20 19:33:00;105.97;6.85
2022-03-20 19:34:00;38.42;6.72
2022-03-20 19:35:00;38.42;6.59
2022-03-20 19:36:00;123.92;6.5
2022-03-20 19:37:00;229.96;6.81
2022-03-20 19:38:00;39.69;6.78
2022-03-20 19:39:00;38.4;6.64
2022-03-20 19:40:00;39.85;6.51
2022-03-20 19:41:00;287.0;6.65
2022-03-20 19:42:00;69.21;6.84
2022-03-20 19:43:00;38.41;6.7
2022-03-20 19:44:00;38.41;6.57
2022-03-20 19:45:00;164.5;6.51
2022-03-20 19:46:00;191.78;6.84
2022-03-20 19:47:00;38.84;6.77
2022-03-20 19:48:00;38.12;6.63
2022-03-20 19:49:00;50.63;6.5
2022-03-20 19:50:00;291.75;6.69
2022-03-20 19:51:00;49.18;6.83
2022-03-20 19:52:00;37.83;6.68
2022-03-20 19:53:00;38.36;6.55
2022-03-20 19:54:00;204.74;6.54
2022-03-20 19:55:00;148.41;6.85
2022-03-20 19:56:00;38.33;6.73
2022-03-20 19:57:00;38.62;6.6
2022-03-20 19:58:00;89.22;6.49
2022-03-20 19:59:00;257.87;6.78
2022-03-20 20:00:00;40.01;6.79
2022-03-20 20:01:00;38.31;6.65
2022-03-20 20:02:00;38.88;6.52
2022-03-20 20:03:00;267.94;6.62
2022-03-20 20:04:00;85.51;6.85
2022-03-20 20:05:00;38.44;6.7
2022-03-20 20:06:00;38.24;6.58
2022-03-20 20:07:00;99.17;6.49
2022-03-20 20:08:00;145.23;6.56
2022-03-20 20:09:00;143.96;6.62
2022-03-20 20:10:00;144.09;6.68
2022-03-20 20:11:00;143.4;6.75
2022-03-20 20:12:00;143.27;6.81
2022-03-20 20:13:00;59.02;6.79
2022-03-20 20:14:00;38.23;6.65
2022-03-20 20:15:00;39.02;6.53
2022-03-20 20:16:00;244.2;6.58
2022-03-20 20:17:00;110.74;6.85
2022-03-20 20:18:00;38.54;6.72
2022-03-20 20:19:00;38.31;6.59
2022-03-20 20:20:00;106.17;6.49
2022-03-20 20:21:00;249.6;6.8
2022-03-20 20:22:00;40.03;6.79
2022-03-20 20:23:00;38.02;6.65
2022-03-20 20:24:00;39.0;6.52
2022-03-20 20:25:00;273.66;6.63
2022-03-20 20:26:00;76.79;6.84
2022-03-20 20:27:00;38.15;6.7
2022-03-20 20:28:00;38.82;6.57
2022-03-20 20:29:00;152.99;6.5
2022-03-20 20:30:00;203.03;6.83
2022-03-20 20:31:00;39.06;6.76
2022-03-20 20:32:00;38.34;6.63
2022-03-20 20:33:00;42.06;6.5
2022-03-20 20:34:00;298.68;6.67
2022-03-20 20:35:00;53.23;6.83
2022-03-20 20:36:00;38.13;6.68
2022-03-20 20:37:00;38.59;6.55
2022-03-20 20:38:00;198.64;6.53
2022-03-20 20:39:00;154.58;6.85
2022-03-20 20:40:00;38.47;6.74
2022-03-20 20:41:00;38.46;6.61
2022-03-20 20:42:00;79.55;6.49
2022-03-20 20:43:00;274.75;6.77
2022-03-20 20:44:00;41.22;6.8
2022-03-20 20:45:00;38.5;6.66
2022-03-20 20:46:00;38.98;6.53
2022-03-20 20:47:00;255.24;6.6
2022-03-20 20:48:00;97.8;6.85
2022-03-20 20:49:00;38.29;6.71
2022-03-20 20:50:00;38.79;6.58
2022-03-20 20:51:00;132.95;6.5
2022-03-20 20:52:00;217.94;6.82
2022-03-20 20:53:00;39.6;6.77
2022-03-20 20:54:00;38.3;6.63
2022-03-20 20:55:00;45.75;6.51
2022-03-20 20:56:00;296.26;6.68
2022-03-20 20:57:00;53.81;6.83
2022-03-20 20:58:00;38.38;6.68
2022-03-20 20:59:00;38.37;6.56
2022-03-20 21:00:00;200.8;6.54
2022-03-20 21:01:00;162.5;6.85
2022-03-20 21:02:00;42.62;6.72
2022-03-20 21:03:00;39.24;6.59
2022-03-20 21:04:00;118.83;6.5
2022-03-20 21:05:00;232.73;6.81
2022-03-20 21:06:00;39.6;6.78
2022-03-20 21:07:00;38.35;6.64
2022-03-20 21:08:00;39.44;6.51
2022-03-20 21:09:00;283.56;6.64
2022-03-20 21:10:00;69.43;6.84
2022-03-20 21:11:00;37.95;6.7
2022-03-20 21:12:00;39.24;6.57
2022-03-20 21:13:00;166.65;6.51
2022-03-20 21:14:00;185.6;6.84
2022-03-20 21:15:00;38.77;6.75
2022-03-20 21:16:00;38.39;6.62
2022-03-20 21:17:00;57.18;6.49
2022-03-20 21:18:00;302.34;6.72
2022-03-20 21:19:00;51.66;6.8
2022-03-20 21:20:00;42.77;6.64
2022-03-20 21:21:00;70.59;6.5
2022-03-20 21:22:00;296.06;6.74
2022-03-20 21:23:00;48.39;6.8
2022-03-20 21:24:00;43.19;6.63
2022-03-20 21:25:00;60.13;6.49
2022-03-20 21:26:00;307.87;6.72
2022-03-20 21:27:00;50.58;6.8
2022-03-20 21:28:00;43.89;6.63
2022-03-20 21:29:00;56.6;6.49
2022-03-20 21:30:00;308.86;6.71
2022-03-20 21:31:00;49.72;6.8
2022-03-20 21:32:00;42.95;6.63
2022-03-20 21:33:00;58.49;6.49
2022-03-20 21:34:00;312.22;6.71
2022-03-20 21:35:00;51.36;6.8
2022-03-20 21:36:00;43.28;6.64
2022-03-20 21:37:00;55.96;6.49
2022-03-20 21:38:00;313.14;6.71
2022-03-20 21:39:00;52.39;6.81
2022-03-20 21:40:00;43.33;6.64
2022-03-20 21:41:00;60.8;6.5
2022-03-20 21:42:00;309.82;6.72
2022-03-20 21:43:00;51.46;6.8
2022-03-20 21:44:00;43.57;6.64
2022-03-20 21:45:00;66.46;6.5
2022-03-20 21:46:00;303.62;6.74
2022-03-20 21:47:00;49.31;6.8
2022-03-20 21:48:00;43.54;6.64
2022-03-20 21:49:00;56.79;6.49
2022-03-20 21:50:00;313.11;6.7
2022-03-20 21:51:00;54.68;6.81
2022-03-20 21:52:00;42.95;6.64
2022-03-20 21:53:00;53.73;6.5
2022-03-20 21:54:00;309.67;6.7
2022-03-20 21:55:00;52.46;6.8
2022-03-20 21:56:00;43.29;6.64
2022-03-20 21:57:00;55.82;6.49
2022-03-20 21:58:00;309.53;6.7
2022-03-20 21:59:00;53.52;6.81
2022-03-20 22:00:00;43.33;6.64
2022-03-20 22:01:00;50.22;6.49
2022-03-20 22:02:00;313.38;6.69
2022-03-20 22:03:00;56.04;6.81
2022-03-20 22:04:00;42.67;6.65
2022-03-20 22:05:00;47.02;6.5
2022-03-20 22:06:00;315.74;6.69
2022-03-20 22:07:00;57.52;6.82
2022-03-20 22:08:00;42.88;6.65
2022-03-20 22:09:00;43.4;6.51
2022-03-20 22:10:00;312.75;6.67
2022-03-20 22:11:00;63.45;6.82
2022-03-20 22:12:00;42.89;6.65
2022-03-20 22:13:00;49.75;6.5
2022-03-20 22:14:00;315.1;6.7
2022-03-20 22:15:00;54.11;6.81
2022-03-20 22:16:00;43.26;6.64
2022-03-20 22:17:00;49.49;6.5
2022-03-20 22:18:00;316.16;6.69
2022-03-20 22:19:00;59.07;6.81
2022-03-20 22:20:00;43.34;6.65
2022-03-20 22:21:00;46.82;6.5
2022-03-20 22:22:00;309.14;6.66
2022-03-20 22:23:00;66.76;6.82
2022-03-20 22:24:00;43.37;6.65
2022-03-20 22:25:00;44.77;6.51
2022-03-20 22:26:00;307.26;6.65
2022-03-20 22:27:00;73.95;6.83
2022-03-20 22:28:00;43.37;6.66
2022-03-20 22:29:00;43.83;6.51
2022-03-20 22:30:00;293.93;6.64
2022-03-20 22:31:00;84.56;6.83
2022-03-20 22:32:00;42.69;6.67
2022-03-20 22:33:00;44.08;6.52
2022-03-20 22:34:00;280.32;6.61
2022-03-20 22:35:00;95.07;6.83
2022-03-20 22:36:00;43.11;6.67
2022-03-20 22:37:00;43.51;6.52
2022-03-20 22:38:00;287.86;6.63
2022-03-20 22:39:00;87.59;6.83
2022-03-20 22:40:00;42.87;6.66
2022-03-20 22:41:00;43.4;6.52
2022-03-20 22:42:00;285.32;6.62
2022-03-20 22:43:00;88.61;6.83
2022-03-20 22:44:00;43.13;6.66
2022-03-20 22:45:00;43.75;6.52
2022-03-20 22:46:00;286.51;6.62
2022-03-20 22:47:00;96.38;6.84
2022-03-20 22:48:00;43.25;6.67
2022-03-20 22:49:00;43.6;6.53
2022-03-20 22:50:00;278.19;6.61
2022-03-20 22:51:00;98.73;6.83
2022-03-20 22:52:00;43.43;6.67
2022-03-20 22:53:00;43.83;6.52
2022-03-20 22:54:00;279.23;6.61
2022-03-20 22:55:00;99.15;6.83
2022-03-20 22:56:00;42.82;6.67
2022-03-20 22:57:00;43.71;6.52
2022-03-20 22:58:00;281.62;6.61
2022-03-20 22:59:00;99.4;6.83
2022-03-20 23:00:00;42.94;6.68
2022-03-20 23:01:00;43.9;6.52
2022-03-20 23:02:00;266.68;6.59
2022-03-20 23:03:00;110.73;6.83
2022-03-20 23:04:00;43.18;6.68
2022-03-20 23:05:00;43.46;6.53
2022-03-20 23:06:00;264.56;6.59
2022-03-20 23:07:00;118.19;6.85
2022-03-20 23:08:00;43.22;6.69
2022-03-20 23:09:00;43.14;6.54
2022-03-20 23:10:00;253.12;6.58
2022-03-20 23:11:00;125.09;6.85
2022-03-20 23:12:00;43.32;6.7
2022-03-20 23:13:00;44.09;6.55
2022-03-20 23:14:00;235.92;6.55
2022-03-20 23:15:00;140.57;6.84
2022-03-20 23:16:00;44.05;6.69
2022-03-20 23:17:00;43.96;6.55
2022-03-20 23:18:00;240.31;6.56
2022-03-20 23:19:00;136.24;6.84
2022-03-20 23:20:00;43.29;6.69
2022-03-20 23:21:00;43.4;6.54
2022-03-20 23:22:00;242.4;6.56
2022-03-20 23:23:00;137.44;6.84
2022-03-20 23:24:00;43.02;6.7
2022-03-20 23:25:00;44.21;6.54
2022-03-20 23:26:00;240.04;6.55
2022-03-20 23:27:00;143.5;6.85
2022-03-20 23:28:00;43.04;6.71
2022-03-20 23:29:00;43.69;6.56
2022-03-20 23:30:00;231.5;6.55
2022-03-20 23:31:00;148.47;6.85
2022-03-20 23:32:00;43.27;6.71
2022-03-20 23:33:00;43.41;6.56
2022-03-20 23:34:00;221.93;6.54
2022-03-20 23:35:00;156.86;6.84
2022-03-20 23:36:00;43.81;6.71
2022-03-20 23:37:00;43.86;6.55
2022-03-20 23:38:00;218.81;6.54
2022-03-20 23:39:00;160.88;6.84
2022-03-20 23:40:00;43.75;6.71
2022-03-20 23:41:00;43.45;6.56
2022-03-20 23:42:00;211.16;6.53
2022-03-20 23:43:00;174.7;6.85
2022-03-20 23:44:00;44.2;6.73
2022-03-20 23:45:00;43.79;6.58
2022-03-20 23:46:00;205.5;6.53
2022-03-20 23:47:00;168.97;6.84
2022-03-20 23:48:00;43.72;6.72
2022-03-20 23:49:00;43.87;6.57
2022-03-20 23:50:00;212.13;6.54
2022-03-20 23:51:00;167.61;6.84
2022-03-20 23:52:00;43.61;6.72
2022-03-20 23:53:00;43.76;6.57
2022-03-20 23:54:00;198.18;6.52
2022-03-20 23:55:00;182.96;6.84
2022-03-20 23:56:00;43.35;6.72
2022-03-20 23:57:00;43.49;6.57
2022-03-20 23:58:00;199.84;6.52
2022-03-20 23:59:00;177.83;6.84
2022-03-21 00:00:00;43.29;6.72
2022-03-21 00:01:00;43.32;6.57
2022-03-21 00:02:00;196.6;6.52
2022-03-21 00:03:00;185.11;6.84
2022-03-21 00:04:00;43.92;6.72
2022-03-21 00:05:00;43.81;6.57
2022-03-21 00:06:00;182.91;6.51
2022-03-21 00:07:00;200.55;6.84
2022-03-21 00:08:00;43.85;6.74
2022-03-21 00:09:00;43.76;6.58
2022-03-21 00:10:00;175.29;6.51
2022-03-21 00:11:00;200.85;6.83
2022-03-21 00:12:00;43.88;6.73
2022-03-21 00:13:00;43.49;6.58
2022-03-21 00:14:00;187.87;6.52
2022-03-21 00:15:00;186.89;6.84
2022-03-21 00:16:00;44.16;6.72
2022-03-21 00:17:00;44.14;6.57
2022-03-21 00:18:00;193.47;6.52
2022-03-21 00:19:00;185.44;6.84
2022-03-21 00:20:00;43.32;6.72
2022-03-21 00:21:00;44.36;6.57
2022-03-21 00:22:00;188.68;6.51
2022-03-21 00:23:00;195.52;6.83
2022-03-21 00:24:00;43.83;6.73
2022-03-21 00:25:00;43.42;6.58
2022-03-21 00:26:00;175.14;6.5
2022-03-21 00:27:00;202.16;6.83
2022-03-21 00:28:00;44.07;6.73
2022-03-21 00:29:00;43.56;6.58
2022-03-21 00:30:00;173.71;6.5
2022-03-21 00:31:00;210.75;6.83
2022-03-21 00:32:00;44.23;6.74
2022-03-21 00:33:00;43.52;6.58
2022-03-21 00:34:00;165.02;6.5
2022-03-21 00:35:00;213.72;6.83
2022-03-21 00:36:00;43.86;6.74
2022-03-21 00:37:00;44.37;6.59
2022-03-21 00:38:00;174.19;6.51
2022-03-21 00:39:00;202.91;6.83
2022-03-21 00:40:00;44.1;6.74
2022-03-21 00:41:00;43.93;6.58
2022-03-21 00:42:00;182.66;6.51
2022-03-21 00:43:00;194.83;6.84
2022-03-21 00:44:00;43.93;6.73
2022-03-21 00:45:00;43.86;6.58
2022-03-21 00:46:00;174.05;6.5
2022-03-21 00:47:00;205.34;6.82
2022-03-21 00:48:00;43.53;6.73
2022-03-21 00:49:00;43.72;6.57
2022-03-21 00:50:00;179.87;6.5
2022-03-21 00:51:00;203.12;6.83
2022-03-21 00:52:00;44.07;6.74
2022-03-21 00:53:00;43.29;6.59
2022-03-21 00:54:00;161.97;6.49
2022-03-21 00:55:00;225.78;6.83
2022-03-21 00:56:00;44.72;6.76
2022-03-21 00:57:00;43.68;6.6
2022-03-21 00:58:00;148.57;6.5
2022-03-21 00:59:00;227.68;6.81
2022-03-21 01:00:00;45.03;6.75
2022-03-21 01:01:00;43.6;6.59
2022-03-21 01:02:00;167.3;6.51
2022-03-21 01:03:00;209.16;6.83
2022-03-21 01:04:00;44.37;6.74
2022-03-21 01:05:00;43.83;6.58
2022-03-21 01:06:00;163.72;6.49
2022-03-21 01:07:00;219.25;6.82
2022-03-21 01:08:00;43.99;6.74
2022-03-21 01:09:00;43.93;6.59
2022-03-21 01:10:00;155.79;6.5
2022-03-21 01:11:00;220.4;6.82
2022-03-21 01:12:00;44.19;6.74
2022-03-21 01:13:00;43.55;6.58
2022-03-21 01:14:00;156.41;6.49
2022-03-21 01:15:00;229.99;6.82
2022-03-21 01:16:00;44.44;6.76
2022-03-21 01:17:00;43.74;6.6
2022-03-21 01:18:00;140.55;6.5
2022-03-21 01:19:00;239.45;6.81
2022-03-21 01:20:00;45.05;6.76
2022-03-21 01:21:00;43.65;6.6
2022-03-21 01:22:00;141.67;6.49
2022-03-21 01:23:00;239.8;6.81
2022-03-21 01:24:00;44.82;6.75
2022-03-21 01:25:00;43.66;6.6
2022-03-21 01:26:00;135.91;6.49
2022-03-21 01:27:00;242.44;6.8
2022-03-21 01:28:00;44.9;6.76
2022-03-21 01:29:00;43.72;6.6
2022-03-21 01:30:00;141.17;6.49
2022-03-21 01:31:00;237.41;6.81
2022-03-21 01:32:00;45.5;6.75
2022-03-21 01:33:00;44.23;6.59
2022-03-21 01:34:00;144.66;6.49
2022-03-21 01:35:00;235.95;6.81
2022-03-21 01:36:00;44.56;6.76
2022-03-21 01:37:00;44.42;6.6
2022-03-21 01:38:00;131.11;6.48
2022-03-21 01:39:00;253.75;6.8
2022-03-21 01:40:00;45.3;6.77
2022-03-21 01:41:00;44.01;6.61
2022-03-21 01:42:00;129.78;6.49
2022-03-21 01:43:00;250.6;6.8
2022-03-21 01:44:00;44.78;6.76
2022-03-21 01:45:00;44.06;6.6
2022-03-21 01:46:00;130.02;6.49
2022-03-21 01:47:00;248.07;6.8
2022-03-21 01:48:00;45.28;6.76
2022-03-21 01:49:00;43.6;6.6
2022-03-21 01:50:00;122.06;6.49
2022-03-21 01:51:00;260.59;6.79
2022-03-21 01:52:00;45.6;6.77
2022-03-21 01:53:00;43.45;6.6
2022-03-21 01:54:00;112.01;6.47
2022-03-21 01:55:00;276.91;6.78
2022-03-21 01:56:00;46.44;6.78
2022-03-21 01:57:00;43.97;6.62
2022-03-21 01:58:00;88.43;6.49
2022-03-21 01:59:00;288.67;6.76
2022-03-21 02:00:00;47.23;6.79
2022-03-21 02:01:00;44.68;6.62
2022-03-21 02:02:00;96.13;6.49
2022-03-21 02:03:00;282.59;6.77
2022-03-21 02:04:00;46.11;6.79
2022-03-21 02:05:00;43.96;6.62
2022-03-21 02:06:00;79.53;6.48
2022-03-21 02:07:00;297.45;6.74
2022-03-21 02:08:00;47.37;6.79
2022-03-21 02:09:00;43.53;6.62
2022-03-21 02:10:00;72.33;6.48
2022-03-21 02:11:00;304.77;6.73
2022-03-21 02:12:00;50.47;6.8
2022-03-21 02:13:00;43.57;6.64
2022-03-21 02:14:00;60.21;6.49
2022-03-21 02:15:00;314.33;6.72
2022-03-21 02:16:00;53.31;6.8
2022-03-21 02:17:00;43.85;6.64
2022-03-21 02:18:00;66.49;6.49
2022-03-21 02:19:00;309.96;6.73
2022-03-21 02:20:00;52.93;6.8
2022-03-21 02:21:00;43.74;6.64
2022-03-21 02:22:00;57.27;6.49
2022-03-21 02:23:00;316.74;6.7
2022-03-21 02:24:00;55.53;6.81
2022-03-21 02:25:00;43.68;6.64
2022-03-21 02:26:00;48.22;6.49
2022-03-21 02:27:00;319.51;6.68
2022-03-21 02:28:00;67.29;6.83
2022-03-21 02:29:00;43.81;6.66
2022-03-21 02:30:00;44.75;6.51
2022-03-21 02:31:00;302.39;6.65
2022-03-21 02:32:00;77.67;6.83
2022-03-21 02:33:00;43.69;6.66
2022-03-21 02:34:00;44.61;6.51
2022-03-21 02:35:00;298.1;6.64
2022-03-21 02:36:00;81.21;6.83
2022-03-21 02:37:00;44.09;6.65
2022-03-21 02:38:00;44.67;6.51
2022-03-21 02:39:00;305.44;6.65
2022-03-21 02:40:00;77.3;6.82
2022-03-21 02:41:00;43.9;6.65
2022-03-21 02:42:00;44.56;6.51
2022-03-21 02:43:00;306.54;6.65
2022-03-21 02:44:00;77.22;6.82
2022-03-21 02:45:00;44.17;6.65
2022-03-21 02:46:00;44.27;6.5
2022-03-21 02:47:00;302.64;6.64
2022-03-21 02:48:00;90.0;6.84
2022-03-21 02:49:00;44.11;6.67
2022-03-21 02:50:00;44.33;6.52
2022-03-21 02:51:00;282.39;6.62
2022-03-21 02:52:00;98.1;6.84
2022-03-21 02:53:00;43.81;6.68
2022-03-21 02:54:00;44.2;6.52
2022-03-21 02:55:00;271.44;6.59
2022-03-21 02:56:00;110.83;6.84
2022-03-21 02:57:00;43.98;6.68
2022-03-21 02:58:00;44.71;6.53
2022-03-21 02:59:00;267.71;6.59
2022-03-21 03:00:00;110.26;6.84
2022-03-21 03:01:00;43.55;6.68
2022-03-21 03:02:00;44.75;6.52
2022-03-21 03:03:00;276.5;6.6
2022-03-21 03:04:00;104.15;6.83
2022-03-21 03:05:00;44.07;6.67
2022-03-21 03:06:00;44.09;6.52
2022-03-21 03:07:00;276.96;6.6
2022-03-21 03:08:00;113.08;6.84
2022-03-21 03:09:00;44.18;6.69
2022-03-21 03:10:00;44.13;6.54
2022-03-21 03:11:00;264.98;6.59
2022-03-21 03:12:00;120.67;6.84
2022-03-21 03:13:00;44.14;6.69
2022-03-21 03:14:00;44.37;6.54
2022-03-21 03:15:00;267.24;6.6
2022-03-21 03:16:00;114.0;6.84
2022-03-21 03:17:00;44.33;6.68
2022-03-21 03:18:00;44.99;6.53
2022-03-21 03:19:00;263.74;6.59
2022-03-21 03:20:00;121.83;6.84
2022-03-21 03:21:00;44.1;6.69
2022-03-21 03:22:00;44.42;6.54
2022-03-21 03:23:00;249.39;6.57
2022-03-21 03:24:00;128.49;6.84
2022-03-21 03:25:00;43.85;6.68
2022-03-21 03:26:00;44.98;6.53
2022-03-21 03:27:00;260.1;6.58
2022-03-21 03:28:00;129.45;6.85
2022-03-21 03:29:00;44.0;6.7
2022-03-21 03:30:00;44.37;6.54
2022-03-21 03:31:00;251.61;6.57
2022-03-21 03:32:00;130.6;6.84
2022-03-21 03:33:00;44.19;6.69
2022-03-21 03:34:00;43.71;6.54
2022-03-21 03:35:00;259.64;6.58
2022-03-21 03:36:00;119.83;6.84
2022-03-21 03:37:00;43.92;6.68
2022-03-21 03:38:00;44.46;6.53
2022-03-21 03:39:00;281.3;6.61
2022-03-21 03:40:00;98.91;6.83
2022-03-21 03:41:00;44.06;6.68
2022-03-21 03:42:00;45.13;6.53
2022-03-21 03:43:00;296.13;6.65
2022-03-21 03:44:00;84.81;6.82
2022-03-21 03:45:00;43.56;6.66
2022-03-21 03:46:00;44.87;6.52
2022-03-21 03:47:00;307.92;6.67
2022-03-21 03:48:00;74.59;6.82
2022-03-21 03:49:00;44.23;6.66
2022-03-21 03:50:00;46.43;6.5
2022-03-21 03:51:00;316.28;6.68
2022-03-21 03:52:00;66.07;6.82
2022-03-21 03:53:00;43.93;6.65
2022-03-21 03:54:00;54.8;6.5
2022-03-21 03:55:00;316.66;6.7
2022-03-21 03:56:00;56.74;6.81
2022-03-21 03:57:00;44.09;6.64
2022-03-21 03:58:00;52.22;6.5
2022-03-21 03:59:00;318.3;6.69
2022-03-21 04:00:00;57.3;6.81
2022-03-21 04:01:00;44.17;6.63
2022-03-21 04:02:00;47.93;6.49
2022-03-21 04:03:00;317.78;6.69
2022-03-21 04:04:00;59.8;6.81
2022-03-21 04:05:00;43.69;6.64
2022-03-21 04:06:00;47.49;6.49
2022-03-21 04:07:00;317.96;6.68
2022-03-21 04:08:00;61.38;6.81
2022-03-21 04:09:00;44.18;6.64
2022-03-21 04:10:00;50.1;6.49
2022-03-21 04:11:00;319.45;6.68
2022-03-21 04:12:00;60.38;6.81
2022-03-21 04:13:00;43.52;6.64
2022-03-21 04:14:00;48.41;6.49
2022-03-21 04:15:00;320.44;6.67
2022-03-21 04:16:00;68.73;6.82
2022-03-21 04:17:00;43.54;6.65
2022-03-21 04:18:00;45.14;6.51
2022-03-21 04:19:00;312.21;6.67
2022-03-21 04:20:00;66.57;6.82
2022-03-21 04:21:00;44.43;6.65
2022-03-21 04:22:00;52.78;6.5
2022-03-21 04:23:00;313.03;6.71
2022-03-21 04:24:00;53.81;6.8
2022-03-21 04:25:00;43.86;6.64
2022-03-21 04:26:00;64.85;6.49
2022-03-21 04:27:00;312.07;6.73
2022-03-21 04:28:00;52.51;6.81
2022-03-21 04:29:00;44.8;6.64
2022-03-21 04:30:00;57.93;6.49
2022-03-21 04:31:00;312.23;6.71
2022-03-21 04:32:00;52.7;6.8
2022-03-21 04:33:00;43.82;6.63
2022-03-21 04:34:00;60.03;6.49
2022-03-21 04:35:00;317.94;6.71
2022-03-21 04:36:00;54.65;6.8
2022-03-21 04:37:00;44.37;6.64
2022-03-21 04:38:00;48.39;6.49
2022-03-21 04:39:00;318.76;6.68
2022-03-21 04:40:00;61.37;6.82
2022-03-21 04:41:00;44.34;6.65
2022-03-21 04:42:00;45.54;6.5
2022-03-21 04:43:00;315.66;6.67
2022-03-21 04:44:00;71.1;6.82
2022-03-21 04:45:00;44.18;6.66
2022-03-21 04:46:00;46.3;6.51
2022-03-21 04:47:00;312.19;6.67
2022-03-21 04:48:00;66.1;6.82
2022-03-21 04:49:00;44.33;6.65
2022-03-21 04:50:00;53.58;6.5
2022-03-21 04:51:00;313.65;6.7
2022-03-21 04:52:00;55.93;6.81
2022-03-21 04:53:00;44.1;6.64
2022-03-21 04:54:00;69.12;6.5
2022-03-21 04:55:00;308.02;6.73
2022-03-21 04:56:00;51.67;6.8
2022-03-21 04:57:00;44.64;6.64
2022-03-21 04:58:00;74.99;6.49
2022-03-21 04:59:00;302.09;6.74
2022-03-21 05:00:00;50.12;6.79
2022-03-21 05:01:00;46.66;6.62
2022-03-21 05:02:00;126.72;6.48
2022-03-21 05:03:00;265.65;6.79
2022-03-21 05:04:00;45.8;6.77
2022-03-21 05:05:00;44.12;6.61
2022-03-21 05:06:00;107.01;6.47
2022-03-21 05:07:00;279.54;6.78
2022-03-21 05:08:00;46.27;6.78
2022-03-21 05:09:00;44.19;6.62
2022-03-21 05:10:00;115.8;6.49
2022-03-21 05:11:00;265.45;6.79
2022-03-21 05:12:00;46.03;6.77
2022-03-21 05:13:00;44.29;6.61
2022-03-21 05:14:00;112.82;6.48
2022-03-21 05:15:00;271.02;6.78
2022-03-21 05:16:00;45.77;6.77
2022-03-21 05:17:00;43.79;6.61
2022-03-21 05:18:00;123.37;6.49
2022-03-21 05:19:00;260.51;6.8
2022-03-21 05:20:00;46.06;6.77
2022-03-21 05:21:00;44.44;6.6
2022-03-21 05:22:00;115.13;6.49
2022-03-21 05:23:00;267.27;6.78
2022-03-21 05:24:00;46.68;6.76
2022-03-21 05:25:00;44.32;6.6
2022-03-21 05:26:00;108.67;6.47
2022-03-21 05:27:00;284.44;6.77
2022-03-21 05:28:00;47.74;6.79
2022-03-21 05:29:00;44.3;6.62
2022-03-21 05:30:00;90.24;6.48
2022-03-21 05:31:00;290.7;6.76
2022-03-21 05:32:00;47.81;6.78
2022-03-21 05:33:00;44.54;6.62
2022-03-21 05:34:00;98.1;6.49
2022-03-21 05:35:00;283.56;6.77
2022-03-21 05:36:00;46.76;6.78
2022-03-21 05:37:00;44.32;6.62
2022-03-21 05:38:00;106.8;6.49
2022-03-21 05:39:00;276.86;6.78
2022-03-21 05:40:00;46.1;6.78
2022-03-21 05:41:00;43.96;6.61
2022-03-21 05:42:00;104.99;6.48
2022-03-21 05:43:00;280.74;6.77
2022-03-21 05:44:00;46.73;6.78
2022-03-21 05:45:00;43.89;6.62
2022-03-21 05:46:00;86.64;6.48
2022-03-21 05:47:00;300.25;6.75
2022-03-21 05:48:00;49.41;6.79
2022-03-21 05:49:00;44.39;6.63
2022-03-21 05:50:00;73.15;6.47
